date,high,low,open,close,volume,jdate
2023-12-25,2200100,2194490,2200100,2194500,5585591364,1402-10-04
2023-12-26,2193620,2178750,2193620,2178752,5647004152,1402-10-05
2023-12-27,2179310,2177410,2178990,2177410,4179593089,1402-10-06
2023-12-30,2184180,2178610,2178610,2182718,5088271345,1402-10-09
2023-12-31,2182820,2176090,2182820,2176102,4461490642,1402-10-10
2024-01-01,2176380,2168320,2176380,2168327,4278116549,1402-10-11
2024-01-02,2168290,2158760,2168290,2158766,3682531727,1402-10-12
2024-01-03,2159180,2155080,2158980,2155235,4155159966,1402-10-13
2024-01-06,2155290,2151950,2155290,2153719,4675422836,1402-10-16
2024-01-07,2156920,2154320,2154320,2154776,3970262910,1402-10-17
2024-01-08,2156550,2153950,2154710,2153956,4031781416,1402-10-18
2024-01-09,2156880,2153480,2154130,2156372,4393661773,1402-10-19
2024-01-10,2170960,2157090,2157090,2170964,5022813105,1402-10-20
2024-01-13,2180930,2170920,2170980,2180524,5698262104,1402-10-23
2024-01-14,2197290,2181210,2181210,2197290,5799903260,1402-10-24
2024-01-15,2198210,2194990,2197910,2194999,5150701140,1402-10-25
2024-01-16,2193820,2186960,2193820,2186970,5017616885,1402-10-26
2024-01-17,2189100,2185970,2187080,2185977,4002936252,1402-10-27
2024-01-20,2188210,2166920,2186910,2166928,6512157758,1402-10-30
2024-01-21,2163860,2153200,2163860,2153212,5175205916,1402-11-01
2024-01-22,2156260,2146540,2153720,2146563,5351529846,1402-11-02
2024-01-23,2146190,2120030,2146190,2120049,5662218260,1402-11-03
2024-01-24,2124430,2120150,2120150,2123491,3185654853,1402-11-04
2024-01-27,2128090,2124130,2124130,2126831,3859048722,1402-11-07
2024-01-28,2128200,2127350,2127370,2128028,5435468343,1402-11-08
2024-01-29,2127620,2120090,2127620,2120268,5111303655,1402-11-09
2024-01-30,2120290,2110330,2120290,2110339,5140666752,1402-11-10
2024-01-31,2110320,2105840,2110320,2107273,4390338400,1402-11-11
2024-02-03,2114230,2107410,2107410,2111083,4139314237,1402-11-14
2024-02-04,2111530,2100170,2111530,2100174,4481901627,1402-11-15
2024-02-05,2100440,2098310,2100220,2098472,3639288895,1402-11-16
2024-02-06,2099440,2097240,2098760,2097247,3243116986,1402-11-17
2024-02-07,2098120,2097050,2097540,2098022,3895508763,1402-11-18
2024-02-10,2100860,2098460,2098460,2100104,3556575082,1402-11-21
2024-02-12,2100190,2091890,2100190,2091898,3823501496,1402-11-23
2024-02-13,2094560,2090290,2093450,2090309,4351842684,1402-11-24
2024-02-14,2089580,2078520,2089580,2078546,4445758808,1402-11-25
2024-02-17,2078730,2060010,2078730,2060020,4314238795,1402-11-28
2024-02-18,2064750,2059550,2059990,2064526,3336696847,1402-11-29
2024-02-19,2071160,2065010,2065010,2070775,3579752695,1402-11-30
2024-02-20,2071520,2070760,2070880,2071418,3417413470,1402-12-01
2024-02-21,2072240,2070720,2071680,2070816,3410398791,1402-12-02
2024-02-24,2071560,2065960,2071430,2066111,3923570334,1402-12-05
2024-02-26,2066160,2049410,2066160,2049784,4131469110,1402-12-07
2024-02-27,2049760,2045620,2049760,2046017,3509086555,1402-12-08
2024-02-28,2055580,2046940,2046940,2054827,3665297688,1402-12-09
2024-03-02,2086790,2055600,2055600,2086542,7096675456,1402-12-12
2024-03-03,2148080,2097550,2097550,2147089,7925449041,1402-12-13
2024-03-04,2150820,2140160,2149100,2140165,8558273664,1402-12-14
2024-03-05,2172810,2140540,2140540,2172228,7471522933,1402-12-15
2024-03-06,2173790,2165730,2172820,2165753,5039972395,1402-12-16
2024-03-09,2170030,2163750,2167260,2163750,5625481766,1402-12-19
2024-03-10,2163960,2160220,2163960,2160225,4823010455,1402-12-20
2024-03-11,2162670,2159540,2159900,2161564,7822526561,1402-12-21
2024-03-12,2169390,2163470,2163490,2163479,6983645029,1402-12-22
2024-03-13,2164000,2150020,2164000,2150035,5442080330,1402-12-23
2024-03-16,2156180,2148480,2153120,2148494,5046800785,1402-12-26
2024-03-17,2160480,2149420,2149420,2160406,4794783735,1402-12-27
2024-03-18,2195090,2161140,2161140,2195092,4535816462,1402-12-28
2024-03-24,2236360,2198580,2198580,2236348,5468391958,1403-01-05
2024-03-25,2254680,2240760,2240760,2253603,6784414300,1403-01-06
2024-03-26,2253540,2248820,2253540,2249427,4918204166,1403-01-07
2024-03-27,2261390,2250280,2250280,2261386,12191289432,1403-01-08
2024-03-30,2261580,2259460,2261580,2261172,8267227254,1403-01-11
2024-04-02,2251960,2238680,2251960,2245265,8219423555,1403-01-14
2024-04-03,2255600,2245890,2245890,2250908,5972408940,1403-01-15
2024-04-06,2254690,2230990,2251690,2231023,10452364442,1403-01-18
2024-04-07,2236790,2233990,2234320,2234926,7511790404,1403-01-19
2024-04-08,2254850,2237170,2237170,2254853,5079941728,1403-01-20
2024-04-09,2261900,2254840,2255200,2261899,6234367269,1403-01-21
2024-04-13,2256370,2207960,2256370,2207970,9138873203,1403-01-25
2024-04-14,2204120,2196770,2204120,2196790,1775868929,1403-01-26
2024-04-15,2206900,2198980,2198980,2206908,4885806155,1403-01-27
2024-04-16,2207350,2201170,2207350,2201982,5764378395,1403-01-28
2024-04-17,2208750,2203040,2203040,2208215,3778480179,1403-01-29
2024-04-20,2285850,2235520,2235520,2285844,9148607488,1403-02-01
2024-04-21,2316130,2302420,2302420,2312818,7707206576,1403-02-02
2024-04-22,2318550,2310720,2312280,2316803,6387545539,1403-02-03
2024-04-23,2316750,2303370,2316750,2303378,7268665115,1403-02-04
2024-04-24,2307550,2303850,2303850,2304326,6257889937,1403-02-05
2024-04-27,2312660,2304970,2307190,2304979,5810601195,1403-02-08
2024-04-28,2304600,2284830,2304600,2284834,4766587563,1403-02-09
2024-04-29,2288020,2281040,2285420,2281072,4809785721,1403-02-10
2024-04-30,2281640,2268820,2281640,2268826,4504367165,1403-02-11
2024-05-01,2268770,2264670,2268560,2264894,4284945247,1403-02-12
2024-05-05,2266320,2259710,2265340,2259745,4619015638,1403-02-16
2024-05-06,2259190,2239090,2259190,2239098,4528393041,1403-02-17
2024-05-07,2239520,2231410,2239220,2231424,4304794535,1403-02-18
2024-05-08,2231350,2219090,2231350,2219093,4278468411,1403-02-19
2024-05-11,2219590,2208240,2219350,2208285,4454471109,1403-02-22
2024-05-12,2208710,2193170,2208610,2193172,5232194516,1403-02-23
2024-05-13,2193080,2160770,2193080,2161423,5824837956,1403-02-24
2024-05-14,2173840,2162210,2162210,2165574,4253317392,1403-02-25
2024-05-15,2166380,2159160,2165990,2164692,4125186697,1403-02-26
2024-05-18,2174950,2166800,2166800,2168676,4410308923,1403-02-29
2024-05-19,2166180,2106430,2166180,2112560,5689636315,1403-02-30
2024-05-20,2112560,2112560,0,2112560,0,1403-02-31
2024-05-21,2115230,2112110,2112160,2114144,3205802104,1403-03-01
2024-05-25,2114000,2097170,2114000,2098482,3884261828,1403-03-05
2024-05-26,2097240,2077740,2097240,2079063,2615378619,1403-03-06
2024-05-27,2076280,2056550,2076280,2058132,4151787141,1403-03-07
2024-05-28,2069880,2057000,2057000,2069876,3880557538,1403-03-08
2024-05-29,2086080,2072570,2072570,2086080,2394278784,1403-03-09
2024-06-01,2097230,2088950,2088950,2094082,5052612526,1403-03-12
2024-06-02,2094220,2086790,2094220,2087686,3296151709,1403-03-13
2024-06-05,2088770,2081520,2087820,2082119,3698165159,1403-03-16
2024-06-08,2081010,2063570,2081010,2064390,3240571910,1403-03-19
2024-06-09,2062970,2058140,2062970,2061897,3913161130,1403-03-20
2024-06-10,2078090,2063480,2063480,2078091,4061647465,1403-03-21
2024-06-11,2083970,2081010,2081010,2081297,5489697171,1403-03-22
2024-06-12,2081540,2074570,2081540,2075720,4550234082,1403-03-23
2024-06-15,2075640,2061470,2075640,2061672,3737580482,1403-03-26
2024-06-16,2060580,2045090,2060580,2045318,3981848335,1403-03-27
2024-06-18,2044130,2035960,2044130,2036365,2816029539,1403-03-29
2024-06-19,2044330,2036140,2036140,2043980,3343960949,1403-03-30
2024-06-22,2047950,2044890,2044890,2047652,3634635152,1403-04-02
2024-06-23,2052090,2048100,2048100,2051148,3561307990,1403-04-03
2024-06-24,2065270,2052370,2052370,2065118,3516293284,1403-04-04
2024-06-26,2085220,2069390,2069390,2085131,3355810990,1403-04-06
2024-06-29,2097360,2089440,2089440,2096024,4432679210,1403-04-09
2024-06-30,2094500,2072870,2094500,2072938,5690543699,1403-04-10
2024-07-01,2075140,2072510,2073080,2075095,3370120347,1403-04-11
2024-07-02,2090430,2076100,2076100,2090301,3526797268,1403-04-12
2024-07-03,2100670,2091910,2091910,2100670,4631023139,1403-04-13
2024-07-06,2188860,2118850,2118850,2188812,3901992618,1403-04-16
2024-07-07,2229980,2224370,2228600,2226443,10461641942,1403-04-17
2024-07-08,2226520,2220970,2226520,2221299,6141944690,1403-04-18
2024-07-09,2221950,2217010,2221730,2217017,4466958834,1403-04-19
2024-07-10,2217320,2209200,2217320,2209340,4971210331,1403-04-20
2024-07-13,2209620,2200230,2209620,2200257,3571168506,1403-04-23
2024-07-14,2204590,2201120,2201200,2201134,3718637904,1403-04-24
2024-07-17,2203340,2201490,2201490,2202679,2591332007,1403-04-27
2024-07-20,2202730,2192410,2202730,2192414,3046187938,1403-04-30
2024-07-21,2191800,2172190,2191800,2172192,2858567048,1403-04-31
2024-07-22,2172200,2167990,2171810,2169011,3079234950,1403-05-01
2024-07-23,2179900,2171280,2171280,2177962,3165545726,1403-05-02
2024-07-24,2181600,2175310,2178500,2175315,3243605176,1403-05-03
2024-07-27,2175350,2160970,2175350,2160974,3424460817,1403-05-06
2024-07-29,2161000,2131740,2161000,2131749,4687479998,1403-05-08
2024-07-30,2131600,2120420,2131600,2120429,4030320343,1403-05-09
2024-07-31,2100180,2067950,2100180,2068372,8813453247,1403-05-10
2024-08-03,2064540,2006660,2064540,2006666,7685608784,1403-05-13
2024-08-04,2005600,2002910,2005070,2005608,3138778072,1403-05-14
2024-08-05,2006250,2004380,2005710,2004512,3955773601,1403-05-15
2024-08-06,2005240,2002580,2004640,2002614,2955654351,1403-05-16
2024-08-07,2002610,2002610,0,2002614,0,1403-05-17
2024-08-10,2005270,2002770,2002770,2003842,2927834486,1403-05-20
2024-08-11,2005330,2003360,2004260,2003376,2392541141,1403-05-21
2024-08-12,2003550,1998650,2003540,1998653,2553116442,1403-05-22
2024-08-13,1997850,1991080,1997850,1991085,2258838024,1403-05-23
2024-08-14,1998110,1991840,1991840,1998119,2816964598,1403-05-24
2024-08-17,2012350,2000930,2000930,2012358,2587293789,1403-05-27
2024-08-18,2030550,2018000,2018000,2030558,2728985742,1403-05-28
2024-08-19,2040290,2036680,2036680,2038043,4979486899,1403-05-29
2024-08-20,2038040,2032550,2038040,2032554,3161561791,1403-05-30
2024-08-21,2037200,2032900,2032900,2037207,3170652686,1403-05-31
2024-08-24,2052470,2038520,2038520,2052292,2855915247,1403-06-03
2024-08-26,2063280,2054940,2054940,2063266,4132664969,1403-06-05
2024-08-27,2068020,2064100,2064120,2068026,3713922165,1403-06-06
2024-08-28,2076270,2069450,2069450,2076250,3578975090,1403-06-07
2024-08-31,2098630,2080310,2080310,2098637,3062967267,1403-06-10
2024-09-01,2110510,2104280,2104280,2110505,6758223869,1403-06-11
2024-09-03,2111100,2109040,2111100,2109294,4851907205,1403-06-13
2024-09-07,2110510,2101620,2110430,2101629,4339395931,1403-06-17
2024-09-08,2100900,2087560,2100900,2088088,5778888199,1403-06-18
2024-09-09,2097520,2088750,2088750,2095934,5214803354,1403-06-19
2024-09-10,2096470,2088290,2096470,2088298,4209638610,1403-06-20
2024-09-11,2088680,2084120,2088580,2084593,5470963719,1403-06-21
2024-09-14,2085760,2075460,2085760,2075473,5862976425,1403-06-24
2024-09-15,2074610,2065500,2074610,2065549,4806378371,1403-06-25
2024-09-16,2069020,2065280,2065600,2067566,4521444077,1403-06-26
2024-09-17,2084150,2068060,2068060,2084152,6098435522,1403-06-27
2024-09-18,2097070,2085710,2085710,2097004,5397632839,1403-06-28
2024-09-22,2101080,2097910,2097910,2098898,6122792973,1403-07-01
2024-09-23,2116530,2099360,2099360,2116538,7040948940,1403-07-02
2024-09-24,2152660,2120130,2120130,2152661,9381716775,1403-07-03
2024-09-25,2159100,2155020,2156270,2155023,8637137318,1403-07-04
2024-09-28,2153160,2146840,2153160,2146848,3689055030,1403-07-07
2024-09-29,2143880,2137970,2143880,2137972,6190572182,1403-07-08
2024-09-30,2136970,2131570,2136970,2131706,4534013077,1403-07-09
2024-10-01,2130130,2123480,2130130,2123596,2927984783,1403-07-10
2024-10-02,2120170,2114880,2120170,2114919,3283673558,1403-07-11
2024-10-05,2112580,2106790,2112580,2106796,1523955897,1403-07-14
2024-10-06,2103760,2101750,2103760,2101758,791200360,1403-07-15
2024-10-07,2096820,2093870,2096820,2093950,4069258887,1403-07-16
2024-10-08,2097380,2093770,2093770,2097382,4352637662,1403-07-17
2024-10-09,2099830,2097410,2097410,2099697,2720636766,1403-07-18
2024-10-12,2114210,2099000,2099000,2113868,7925980583,1403-07-21
2024-10-13,2120880,2113480,2116570,2114708,7009351572,1403-07-22
2024-10-14,2114200,2089930,2114200,2090794,4186537997,1403-07-23
2024-10-15,2086700,2069060,2086700,2069262,3310461549,1403-07-24
2024-10-16,2069370,2065740,2067320,2065760,5738919684,1403-07-25
2024-10-19,2064770,2041080,2064770,2041082,3354327053,1403-07-28
2024-10-20,2037950,2021110,2037950,2021117,2290223526,1403-07-29
2024-10-21,2017820,2007260,2017820,2007264,5406256884,1403-07-30
2024-10-22,2006990,1993730,2006130,1993731,4985710736,1403-08-01
2024-10-23,1991860,1970880,1991860,1970900,4058890351,1403-08-02
2024-10-26,1995270,1973480,1973480,1995222,4811232320,1403-08-05
2024-10-27,2025950,1997920,1997920,2025952,3706079385,1403-08-06
2024-10-28,2051590,2032280,2032280,2051597,8695538025,1403-08-07
2024-10-29,2061440,2051430,2057230,2051669,7017623401,1403-08-08
2024-10-30,2056220,2043710,2049850,2056223,7791744058,1403-08-09
2024-11-02,2068970,2058220,2058220,2061293,6851592214,1403-08-12
2024-11-03,2054890,2032760,2054890,2032765,3330193335,1403-08-13
2024-11-04,2027180,2017570,2027180,2017970,6168563027,1403-08-14
2024-11-05,2025060,2019680,2019680,2024994,4003620262,1403-08-15
2024-11-06,2023490,2008300,2023490,2017877,6785140932,1403-08-16
2024-11-09,2054150,2022100,2022100,2054156,3909486633,1403-08-19
2024-11-10,2089430,2058310,2058310,2089418,3830493751,1403-08-20
2024-11-11,2126900,2105510,2105510,2126286,12792905643,1403-08-21
2024-11-12,2136900,2127080,2127080,2133608,9792706699,1403-08-22
2024-11-13,2146970,2134920,2134920,2146969,7453967924,1403-08-23
2024-11-16,2192460,2158540,2158540,2192460,6819551673,1403-08-26
2024-11-17,2216200,2210300,2210300,2211821,13975280872,1403-08-27
2024-11-18,2255450,2214550,2214550,2255452,10195528428,1403-08-28
2024-11-19,2278550,2263270,2263270,2269704,16897860631,1403-08-29
2024-11-20,2264550,2252830,2264550,2257614,12115128082,1403-08-30
2024-11-23,2282050,2260730,2260730,2282059,11156441694,1403-09-03
2024-11-24,2331200,2289410,2289410,2331195,10677209196,1403-09-04
2024-11-25,2389120,2350050,2350050,2389125,9719248856,1403-09-05
2024-11-26,2433560,2414970,2418360,2414977,25122096167,1403-09-06
2024-11-27,2426150,2413660,2413660,2426156,15976257581,1403-09-07
2024-11-30,2444030,2414960,2431890,2414969,17733251072,1403-09-10
2024-12-01,2406970,2399440,2406970,2399450,13615824649,1403-09-11
2024-12-02,2460400,2417550,2417550,2460408,9393307162,1403-09-12
2024-12-03,2496680,2487580,2487580,2489360,22036256551,1403-09-13
2024-12-04,2502310,2487750,2488160,2501761,17426723108,1403-09-14
2024-12-07,2503340,2468750,2503340,2468757,21596682170,1403-09-17
2024-12-08,2460660,2443650,2460660,2452727,17080611257,1403-09-18
2024-12-09,2506920,2465320,2465320,2506917,13947136864,1403-09-19
2024-12-10,2530360,2518870,2522260,2518875,23022193398,1403-09-20
2024-12-11,2543270,2517040,2519330,2543265,17131987328,1403-09-21
2024-12-14,2601420,2559860,2559860,2601422,9021147309,1403-09-24
2024-12-15,2653560,2622360,2622360,2653418,22188826816,1403-09-25
2024-12-16,2689750,2673990,2673990,2686353,30476613660,1403-09-26
